PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,name_length,title,title_group,family_size,is_alone,ticket_group_size,fare_per_person,age_fare_ratio,cabin_deck,cabin_room_number,booking_reference,service_id,cabin_score,name_word_count
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,347080,14.4,,S,54,Mrs,Mrs,3,0,2,7.2,1.9444444444444444,Unknown,,94998430,538452,5.256901823026858,8
425,0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,370129,20.2125,,S,27,Mr,Mr,3,0,2,10.106,0.8905380333951763,Unknown,,69659708,215294,1.716792858483035,4
426,0,3,"Wiseman, Mr. Phillippe",male,,0,0,A/4. 34244,7.25,,S,22,Mr,Mr,1,1,1,7.25,0.0,Unknown,,78435554,559451,2.7230732651936895,3
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28.0,1,0,2003,26.0,,S,43,Mrs,Mrs,2,0,1,26.0,1.0769230769230769,Unknown,,74011614,748307,0.18390676547466733,7
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,250655,26.0,,S,67,Miss,Miss,1,1,2,13.0,0.7307692307692307,Unknown,,1861179,165726,9.14298806560499,9
429,0,3,"Flynn, Mr. James",male,,0,0,364851,7.75,,Q,16,Mr,Mr,1,1,1,7.75,0.0,Unknown,,36715378,241564,1.1775108289014113,3
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,S,34,Mr,Mr,1,1,1,8.05,3.975155279503105,E,10.0,62773072,477812,5.765164755142536,5
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0,0,110564,26.55,C52,S,41,Mr,Mr,1,1,1,26.55,1.054613935969868,C,52.0,72946253,368246,2.74055220687206,4
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1,0,376564,16.1,,S,49,Mrs,Mrs,2,0,2,8.05,0.0,Unknown,,99847482,805696,5.541780025157934,6
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42.0,1,0,SC/AH 3085,26.0,,S,51,Mrs,Mrs,2,0,1,26.0,1.6153846153846154,Unknown,,77912105,218015,6.514203883518642,7
434,0,3,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,STON/O 2. 3101274,7.125,,S,26,Mr,Mr,1,1,1,7.125,2.3859649122807016,Unknown,,25691455,840674,8.297418037072017,4
435,0,1,"Silvey, Mr. William Baird",male,50.0,1,0,13507,55.9,E44,S,25,Mr,Mr,2,0,2,27.95,0.8944543828264758,E,44.0,61248792,354079,2.064212717606032,4
436,1,1,"Carter, Miss. Lucile Polk",female,14.0,1,2,113760,120.0,B96 B98,S,25,Miss,Miss,4,0,4,30.0,0.11666666666666667,B,96.0,66827138,650929,0.10995828658480478,4
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,W./C. 6608,34.375,,S,36,Miss,Miss,5,0,4,8.594,0.610909090909091,Unknown,,30708715,789944,1.3688563006880727,5
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2,3,29106,18.75,,S,37,Mrs,Mrs,6,0,3,6.25,1.28,Unknown,,62359479,788105,9.00018641848105,5
439,0,1,"Fortune, Mr. Mark",male,64.0,1,4,19950,263.0,C23 C25 C27,S,17,Mr,Mr,6,0,4,65.75,0.24334600760456274,C,23.0,62734929,613758,8.738900775625153,3
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31.0,0,0,C.A. 18723,10.5,,S,38,Mr,Mr,1,1,1,10.5,2.9523809523809526,Unknown,,12193326,465890,5.974131021703083,5
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45.0,1,1,F.C.C. 13529,26.25,,S,43,Mrs,Mrs,3,0,3,8.75,1.7142857142857142,Unknown,,48814777,545101,6.005168604336534,6
442,0,3,"Hampe, Mr. Leon",male,20.0,0,0,345769,9.5,,S,15,Mr,Mr,1,1,1,9.5,2.1052631578947367,Unknown,,65340027,136631,6.650366745462555,3
443,0,3,"Petterson, Mr. Johan Emil",male,25.0,1,0,347076,7.775,,S,25,Mr,Mr,2,0,1,7.775,3.215434083601286,Unknown,,95158182,866577,1.753712786234496,4
444,1,2,"Reynaldo, Ms. Encarnacion",female,28.0,0,0,230434,13.0,,S,25,Ms,Other,1,1,1,13.0,2.1538461538461537,Unknown,,15352180,172991,9.144119459249598,3
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,,0,0,65306,8.1125,,S,33,Mr,Mr,1,1,1,8.113,0.0,Unknown,,23411837,104014,4.187705248920731,3
446,1,1,"Dodge, Master. Washington",male,4.0,0,2,33638,81.8583,A34,S,25,Master,Master,3,0,1,81.858,0.04886492878547441,A,34.0,62058445,373237,3.8313852824949746,3
447,1,2,"Mellinger, Miss. Madeleine Violet",female,13.0,0,1,250644,19.5,,S,33,Miss,Miss,2,0,2,9.75,0.6666666666666666,Unknown,,22203277,118070,5.189177052828375,4
448,1,1,"Seward, Mr. Frederic Kimber",male,34.0,0,0,113794,26.55,,S,27,Mr,Mr,1,1,1,26.55,1.28060263653484,Unknown,,50039203,922209,0.46965966775055046,4
449,1,3,"Baclini, Miss. Marie Catherine",female,5.0,2,1,2666,19.2583,,C,30,Miss,Miss,4,0,4,4.815,0.25962831610266746,Unknown,,52107209,156958,1.662833687560794,4
450,1,1,"Peuchen, Major. Arthur Godfrey",male,52.0,0,0,113786,30.5,C104,S,30,Major,Other,1,1,1,30.5,1.7049180327868851,C,104.0,52604962,182074,7.380336164263705,4
451,0,2,"West, Mr. Edwy Arthur",male,36.0,1,2,C.A. 34651,27.75,,S,21,Mr,Mr,4,0,3,9.25,1.2972972972972974,Unknown,,49439711,635017,0.8279866792512647,4
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,,1,0,65303,19.9667,,S,31,Mr,Mr,2,0,1,19.967,0.0,Unknown,,68454549,855073,6.031521094663882,5
453,0,1,"Foreman, Mr. Benjamin Laventall",male,30.0,0,0,113051,27.75,C111,C,31,Mr,Mr,1,1,1,27.75,1.0810810810810811,C,111.0,66264513,276089,2.4534910968132095,4
454,1,1,"Goldenberg, Mr. Samuel L",male,49.0,1,0,17453,89.1042,C92,C,24,Mr,Mr,2,0,2,44.552,0.5499179612184386,C,92.0,34540949,297392,3.8929561404197655,4
455,0,3,"Peduzzi, Mr. Joseph",male,,0,0,A/5 2817,8.05,,S,19,Mr,Mr,1,1,1,8.05,0.0,Unknown,,47749621,258823,2.8869373677069987,3
456,1,3,"Jalsevac, Mr. Ivan",male,29.0,0,0,349240,7.8958,,C,18,Mr,Mr,1,1,1,7.896,3.672838724385116,Unknown,,22550789,730152,3.5567271646494913,3
457,0,1,"Millet, Mr. Francis Davis",male,65.0,0,0,13509,26.55,E38,S,25,Mr,Mr,1,1,1,26.55,2.4482109227871938,E,38.0,91781167,493002,7.1904590518424545,4
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,,1,0,17464,51.8625,D21,S,33,Mrs,Mrs,2,0,1,51.862,0.0,D,21.0,7289478,833429,2.9712171562317504,5
459,1,2,"Toomey, Miss. Ellen",female,50.0,0,0,F.C.C. 13531,10.5,,S,19,Miss,Miss,1,1,1,10.5,4.761904761904762,Unknown,,33501347,598863,5.664046402968972,3
460,0,3,"O'Connor, Mr. Maurice",male,,0,0,371060,7.75,,Q,21,Mr,Mr,1,1,1,7.75,0.0,Unknown,,76696055,467654,4.760504021990997,3
461,1,1,"Anderson, Mr. Harry",male,48.0,0,0,19952,26.55,E12,S,19,Mr,Mr,1,1,1,26.55,1.807909604519774,E,12.0,55198144,679036,6.636711653626481,3
462,0,3,"Morley, Mr. William",male,34.0,0,0,364506,8.05,,S,19,Mr,Mr,1,1,1,8.05,4.22360248447205,Unknown,,37493824,630089,9.36829739324758,3
463,0,1,"Gee, Mr. Arthur H",male,47.0,0,0,111320,38.5,E63,S,17,Mr,Mr,1,1,1,38.5,1.2207792207792207,E,63.0,63388574,250262,7.325720972102503,4
464,0,2,"Milling, Mr. Jacob Christian",male,48.0,0,0,234360,13.0,,S,28,Mr,Mr,1,1,1,13.0,3.6923076923076925,Unknown,,96099240,542905,2.149403785907568,4
465,0,3,"Maisner, Mr. Simon",male,,0,0,A/S 2816,8.05,,S,18,Mr,Mr,1,1,1,8.05,0.0,Unknown,,17469746,335362,0.3118313506128467,3
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,SOTON/O.Q. 3101306,7.05,,S,31,Mr,Mr,1,1,1,7.05,5.390070921985815,Unknown,,26359359,544209,2.622640442998251,4
467,0,2,"Campbell, Mr. William",male,,0,0,239853,0.0,,S,21,Mr,Mr,1,1,3,0.0,0.0,Unknown,,57020169,653880,5.9507793070025485,3
468,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792,26.55,,S,26,Mr,Mr,1,1,1,26.55,2.109227871939736,Unknown,,90267654,897079,0.5142581348425035,4
469,0,3,"Scanlan, Mr. James",male,,0,0,36209,7.725,,Q,18,Mr,Mr,1,1,1,7.725,0.0,Unknown,,4360696,764076,4.963662472012364,3
470,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C,29,Miss,Miss,4,0,4,4.815,0.03894424741540012,Unknown,,52107209,319963,5.968428489168892,4
471,0,3,"Keefe, Mr. Arthur",male,,0,0,323592,7.25,,S,17,Mr,Mr,1,1,1,7.25,0.0,Unknown,,65768312,580761,3.3424389081696084,3
472,0,3,"Cacic, Mr. Luka",male,38.0,0,0,315089,8.6625,,S,15,Mr,Mr,1,1,1,8.662,4.386724386724387,Unknown,,29323058,348710,7.7091220374582194,3
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,C.A. 34651,27.75,,S,39,Mrs,Mrs,4,0,3,9.25,1.1891891891891893,Unknown,,49439711,320984,1.065982531337718,7
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,SC/AH Basle 541,13.7917,D,C,44,Mrs,Mrs,1,1,1,13.792,1.6676696853904884,D,,98156212,997059,0.7513778173580876,7
475,0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,7553,9.8375,,S,27,Miss,Miss,1,1,1,9.838,2.236340533672173,Unknown,,33809653,956748,7.281887562036033,4
476,0,1,"Clifford, Mr. George Quincy",male,,0,0,110465,52.0,A14,S,27,Mr,Mr,1,1,2,26.0,0.0,A,14.0,8773032,882355,4.954913162061985,4
477,0,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,31027,21.0,,S,23,Mr,Mr,2,0,2,10.5,1.619047619047619,Unknown,,54341586,364512,6.88402396427736,4
478,0,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,3460,7.0458,,S,25,Mr,Mr,2,0,1,7.046,4.115927219052486,Unknown,,79810035,701863,4.348273386037462,4
479,0,3,"Karlsson, Mr. Nils August",male,22.0,0,0,350060,7.5208,,S,25,Mr,Mr,1,1,1,7.521,2.925220721199872,Unknown,,43169780,368799,2.464020332391068,4
480,1,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,3101298,12.2875,,S,24,Miss,Miss,2,0,1,12.288,0.16276703967446593,Unknown,,48414394,337549,8.191023176741997,4
481,0,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,CA 2144,46.9,,S,30,Master,Master,8,0,6,7.817,0.19189765458422176,Unknown,,93894854,694319,7.994158789689792,4
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,239854,0.0,,S,32,Mr,Mr,1,1,1,0.0,0.0,Unknown,,32402988,584299,6.946964708544268,5
483,0,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,A/5 3594,8.05,,S,24,Mr,Mr,1,1,1,8.05,6.211180124223602,Unknown,,88335785,712210,2.7214513722996267,4
484,1,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,4134,9.5875,,S,22,Mrs,Mrs,1,1,1,9.588,6.571056062581486,Unknown,,83293228,548982,5.902306668690871,3
485,1,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,11967,91.0792,B49,C,23,Mr,Mr,2,0,2,45.54,0.27448638108371615,B,49.0,99201662,224046,3.6097389694002677,4
486,0,3,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,S,22,Miss,Miss,5,0,4,6.367,0.0,Unknown,,32894941,506619,0.9158207332663415,3
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,19943,90.0,C93,S,47,Mrs,Mrs,2,0,2,45.0,0.3888888888888889,C,93.0,95724500,132097,9.173135754622429,7
488,0,1,"Kent, Mr. Edward Austin",male,58.0,0,0,11771,29.7,B37,C,23,Mr,Mr,1,1,1,29.7,1.9528619528619529,B,37.0,29560207,766326,1.368186309189614,4
489,0,3,"Somerton, Mr. Francis William",male,30.0,0,0,A.5. 18509,8.05,,S,29,Mr,Mr,1,1,1,8.05,3.726708074534161,Unknown,,44365341,749150,9.502373538208024,4
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,,S,37,Master,Master,3,0,2,7.95,0.5660377358490566,Unknown,,86282684,330229,4.460057729579558,5
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,S,36,Mr,Mr,2,0,1,19.967,0.0,Unknown,,43066505,218834,1.8513292883861965,5
492,0,3,"Windelov, Mr. Einar",male,21.0,0,0,SOTON/OQ 3101317,7.25,,S,19,Mr,Mr,1,1,1,7.25,2.896551724137931,Unknown,,44653564,193848,5.419009473783581,3
493,0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,113787,30.5,C30,S,26,Mr,Mr,1,1,1,30.5,1.8032786885245902,C,30.0,22921933,152921,8.729458358764083,4
494,0,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,PC 17609,49.5042,,C,23,Mr,Mr,1,1,1,49.504,1.4342217428016208,Unknown,,41966752,805086,7.322248864095612,3
495,0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,A/4 45380,8.05,,S,26,Mr,Mr,1,1,1,8.05,2.6086956521739126,Unknown,,10259910,750429,8.065611478614498,4
496,0,3,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,C,21,Mr,Mr,1,1,2,7.229,0.0,Unknown,,18819178,805660,6.587833667107174,3
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,36947,78.2667,D20,C,30,Miss,Miss,2,0,2,39.133,0.6899485988293872,D,20.0,49173695,384821,6.922765645178525,4
498,0,3,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,S,31,Mr,Mr,1,1,1,15.1,0.0,Unknown,,50910512,155609,8.491956515653193,4
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,113781,151.55,C22 C26,S,47,Mrs,Mrs,4,0,4,37.888,0.1649620587264929,C,22.0,18928980,327897,2.4966800885918596,8
500,0,3,"Svensson, Mr. Olof",male,24.0,0,0,350035,7.7958,,S,18,Mr,Mr,1,1,1,7.796,3.078580774263065,Unknown,,38238886,131024,4.894249636431405,3
501,0,3,"Calic, Mr. Petar",male,17.0,0,0,315086,8.6625,,S,16,Mr,Mr,1,1,1,8.662,1.9624819624819625,Unknown,,97819436,170313,2.2120944181960223,3
502,0,3,"Canavan, Miss. Mary",female,21.0,0,0,364846,7.75,,Q,19,Miss,Miss,1,1,1,7.75,2.7096774193548385,Unknown,,71978190,489957,9.87668007996647,3
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,Q,30,Miss,Miss,1,1,1,7.629,0.0,Unknown,,52021120,284078,9.440593396866133,4
504,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135,9.5875,,S,30,Miss,Miss,1,1,1,9.588,3.8591916558018253,Unknown,,70710760,457429,0.394268113685059,4
505,1,1,"Maioni, Miss. Roberta",female,16.0,0,0,110152,86.5,B79,S,21,Miss,Miss,1,1,3,28.833,0.18497109826589594,B,79.0,54136575,561243,7.055751725156885,3
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,PC 17758,108.9,C65,C,42,Mr,Mr,2,0,2,54.45,0.1652892561983471,C,65.0,79969560,213632,9.252483174156659,7
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26360,26.0,,S,45,Mrs,Mrs,3,0,2,13.0,1.2692307692307692,Unknown,,15510435,351451,1.8057534512733353,6
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,S,45,Mr,Mr,1,1,1,26.55,0.0,Unknown,,63667223,103051,5.679452305526294,6
509,0,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,C 4001,22.525,,S,24,Mr,Mr,1,1,1,22.525,1.2430632630410656,Unknown,,88508301,804107,9.154882975880419,4
510,1,3,"Lang, Mr. Fang",male,26.0,0,0,1601,56.4958,,S,14,Mr,Mr,1,1,7,8.071,0.4602112015406455,Unknown,,75474632,476836,0.3394597858579884,3
511,1,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,382651,7.75,,Q,24,Mr,Mr,1,1,1,7.75,3.7419354838709675,Unknown,,71654669,711523,6.974202672468399,4
512,0,3,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,S,17,Mr,Mr,1,1,1,8.05,0.0,Unknown,,4795220,821772,2.9734900737255074,3
513,1,1,"McGough, Mr. James Robert",male,36.0,0,0,PC 17473,26.2875,E25,S,25,Mr,Mr,1,1,1,26.288,1.369472182596291,E,25.0,27807195,289407,9.243961953765304,4
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,PC 17603,59.4,,C,46,Mrs,Mrs,2,0,1,59.4,0.9090909090909091,Unknown,,6508959,549395,9.710582451653679,6
515,0,3,"Coleff, Mr. Satio",male,24.0,0,0,349209,7.4958,,S,17,Mr,Mr,1,1,1,7.496,3.201793004082286,Unknown,,17972720,562894,9.442664891134338,3
516,0,1,"Walker, Mr. William Anderson",male,47.0,0,0,36967,34.0208,D46,S,28,Mr,Mr,1,1,1,34.021,1.3815077834736396,D,46.0,40219227,311810,4.742142166574638,4
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,C.A. 34260,10.5,F33,S,28,Mrs,Mrs,1,1,1,10.5,3.238095238095238,F,33.0,56234513,827975,8.620426509893134,4
518,0,3,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,Q,17,Mr,Mr,1,1,3,8.05,0.0,Unknown,,82399976,173523,8.445493985350703,3
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,226875,26.0,,S,52,Mrs,Mrs,2,0,1,26.0,1.3846153846153846,Unknown,,91924474,860463,3.1910047324325563,8
520,0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,349242,7.8958,,S,19,Mr,Mr,1,1,1,7.896,4.052787557942197,Unknown,,88056300,194476,8.289154741506774,3
521,1,1,"Perreault, Miss. Anne",female,30.0,0,0,12749,93.5,B73,S,21,Miss,Miss,1,1,2,46.75,0.32085561497326204,B,73.0,8750887,333841,0.3700763471549262,3
522,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,,S,15,Mr,Mr,1,1,1,7.896,2.7862914460852606,Unknown,,32026927,903451,5.96269878482053,3
523,0,3,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,C,18,Mr,Mr,1,1,1,7.225,0.0,Unknown,,72498213,970045,2.3000883728770303,3
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,C,47,Mrs,Mrs,2,0,2,28.99,0.7588928443303805,B,18.0,92510046,322866,1.205668857772788,7
525,0,3,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,C,17,Mr,Mr,1,1,1,7.229,0.0,Unknown,,75330549,186672,0.7695320162920916,3
526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q,18,Mr,Mr,1,1,1,7.75,5.225806451612903,Unknown,,63403016,698135,6.962887758781397,3
527,1,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,,S,20,Miss,Miss,1,1,1,10.5,4.761904761904762,Unknown,,72110453,444894,3.3987496376806616,3
528,0,1,"Farthing, Mr. John",male,,0,0,PC 17483,221.7792,C95,S,18,Mr,Mr,1,1,1,221.779,0.0,C,95.0,19291086,834994,7.247667715287615,3
529,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,,S,25,Mr,Mr,1,1,1,7.925,4.921135646687698,Unknown,,94713219,128251,0.6535634079894237,4
530,0,2,"Hocking, Mr. Richard George",male,23.0,2,1,29104,11.5,,S,27,Mr,Mr,4,0,1,11.5,2.0,Unknown,,47914923,727769,3.152903378306103,4
531,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,,S,24,Miss,Miss,3,0,2,13.0,0.07692307692307693,Unknown,,15510435,474710,5.394912923753372,4
532,0,3,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,C,17,Mr,Mr,1,1,1,7.229,0.0,Unknown,,8933254,650233,7.907231648389636,3
533,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,,C,20,Mr,Mr,3,0,1,7.229,2.3515741714159244,Unknown,,32519063,977284,3.187525029320699,4
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,C,38,Mrs,Mrs,3,0,2,11.179,0.0,Unknown,,70214072,132217,6.2589137643700905,5
535,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,,S,19,Miss,Miss,1,1,1,8.662,3.463203463203463,Unknown,,49231581,108308,8.85977748236187,3
536,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,,S,22,Miss,Miss,3,0,3,8.75,0.26666666666666666,Unknown,,48814777,368093,6.158631881823045,4
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,33,Major,Other,1,1,1,26.55,1.694915254237288,B,38.0,54295021,283062,2.329594747536338,4
538,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,,C,19,Miss,Miss,1,1,2,53.212,0.28188865398167723,Unknown,,60171116,494366,0.2440078155653802,3
539,0,3,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,S,24,Mr,Mr,1,1,1,14.5,0.0,Unknown,,73789766,844840,8.700988739009299,4
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,34,Miss,Miss,3,0,1,49.5,0.4444444444444444,B,39.0,73517646,200235,0.21269410850387138,4
541,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,23,Miss,Miss,3,0,2,35.5,0.5070422535211268,B,22.0,26223900,174740,8.747016726841995,4
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,,S,36,Miss,Miss,7,0,7,4.468,0.28776978417266186,Unknown,,8883386,478496,5.28937134027212,4
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,,S,33,Miss,Miss,7,0,7,4.468,0.3517186250999201,Unknown,,8883386,953049,9.390676985128962,4
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,,S,17,Mr,Mr,2,0,2,13.0,1.2307692307692308,Unknown,,58467165,850201,7.987832357736654,3
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,26,Mr,Mr,2,0,2,53.212,0.4698144233027954,C,86.0,60171116,903328,9.979341105333376,4
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,,S,28,Mr,Mr,1,1,1,26.0,2.4615384615384617,Unknown,,75610384,277247,3.5071181545171015,4
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,,S,33,Mrs,Mrs,2,0,2,13.0,0.7307692307692307,Unknown,,58467165,763165,7.671882889311269,5
548,1,2,"Padro y Manent, Mr. Julian",male,,0,0,SC/PARIS 2146,13.8625,,C,26,Mr,Mr,1,1,1,13.862,0.0,Unknown,,23789019,629525,4.019309136092422,5
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,,S,25,Mr,Mr,3,0,3,6.842,1.607795371498173,Unknown,,50924815,120056,4.798756203039089,4
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,,S,30,Master,Master,3,0,2,18.375,0.21768707482993196,Unknown,,2173729,276615,6.275054632183701,5
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,27,Mr,Mr,3,0,4,27.721,0.15331434039210592,C,70.0,68030004,287628,8.736771141863388,5
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,,S,27,Mr,Mr,1,1,1,26.0,1.0384615384615385,Unknown,,35115358,738836,9.840834691992951,5
553,0,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,20,Mr,Mr,1,1,1,7.829,0.0,Unknown,,88634151,473632,7.682734138645182,3
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,C,33,Mr,Mr,1,1,1,7.225,3.0449826989619377,Unknown,,71326541,234415,4.177667821673338,5
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,,S,18,Miss,Miss,1,1,1,7.775,2.8295819935691315,Unknown,,42219611,506716,4.213570022770702,3
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,,S,18,Mr,Mr,1,1,1,26.55,2.335216572504708,Unknown,,7505253,546438,7.375823015888915,3
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,65,Lady,Other,2,0,1,39.6,1.2121212121212122,A,16.0,36144598,653663,2.3877714576830233,8
558,0,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,19,Mr,Mr,1,1,4,56.881,0.0,Unknown,,20816759,765022,1.1047411313139466,3
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,38,Mrs,Mrs,3,0,3,26.55,0.48964218455743874,E,67.0,49220512,641252,3.546221576407765,5
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,,S,44,Mrs,Mrs,2,0,1,17.4,2.0689655172413794,Unknown,,74220952,737717,2.8723899165408175,6
561,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,24,Mr,Mr,1,1,1,7.75,0.0,Unknown,,65896611,352764,2.963081204559901,4
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,,S,17,Mr,Mr,1,1,1,7.896,5.065984447427746,Unknown,,48215881,814998,2.3360775104990994,3
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,,S,26,Mr,Mr,1,1,1,13.5,2.074074074074074,Unknown,,19034635,566882,0.42093189636361883,4
564,0,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,17,Mr,Mr,1,1,1,8.05,0.0,Unknown,,6469279,840427,0.1787393473341381,3
